"","Country","Region","Year","Population","Life.Expectancy","Health.Expenditure"
"2658","Thailand","East Asia & Pacific",2009,68706122,73.76802439,160.1372017
"2659","Timor-Leste","East Asia & Pacific",2009,1110071,61.54217073,49.34787922
"2660","Togo","Sub-Saharan Africa",2009,5901859,56.20280488,38.54821121
"2661","Tonga","East Asia & Pacific",2009,103519,72.01387805,145.1181276
"2662","Trinidad and Tobago","Latin America & Caribbean",2009,1336349,69.53609756,934.5823475
"2663","Tunisia","Middle East & North Africa",2009,10439600,74.45121951,242.0197721
"2664","Turkey","Europe & Central Asia",2009,71846212,73.42463415,575.4213994
"2665","Turkmenistan","Europe & Central Asia",2009,4979672,64.75995122,88.89967998
"2666","Uganda","Sub-Saharan Africa",2009,32367909,53.07058537,42.81708785
"2667","Ukraine","Europe & Central Asia",2009,46053300,69.19,200.0029235
"2668","United Arab Emirates","Middle East & North Africa",2009,6938815,76.39956098,1695.768407
"2669","United Kingdom","Europe & Central Asia",2009,61811027,80.05121951,3444.508244
"2670","United States","North America",2009,306771529,78.0902439,7989.935964
"2671","Uruguay","Latin America & Caribbean",2009,3344938,76.11121951,760.672066
"2672","Uzbekistan","Europe & Central Asia",2009,27767400,67.76470732,70.73732414
"2673","Vanuatu","East Asia & Pacific",2009,233790,70.53502439,132.0729381
"2674","Venezuela, RB","Latin America & Caribbean",2009,28384000,73.94243902,666.9028145
"2675","Vietnam","East Asia & Pacific",2009,86025000,74.60558537,78.55609353
"2676","Yemen, Rep.","Middle East & North Africa",2009,23328214,64.5937561,70.60425303
"2677","Zambia","Sub-Saharan Africa",2009,12723746,47.81453659,61.28114701
"2678","Afghanistan","South Asia",2010,34385068,48.28219512,44.18755767
"2679","Albania","Europe & Central Asia",2010,3204284,76.90095122,220.2285618
"2680","Algeria","Middle East & North Africa",2010,35468208,72.85253659,198.1556376
"2681","Angola","Sub-Saharan Africa",2010,19081912,50.65365854,146.1098503
"2682","Argentina","Latin America & Caribbean",2010,40412376,75.63214634,759.2994333
"2683","Armenia","Europe & Central Asia",2010,3092072,73.78356098,133.7855992
"2684","Australia","East Asia & Pacific",2010,22065300,81.69512195,5173.502443
"2685","Austria","Europe & Central Asia",2010,8389771,80.38292683,4964.154032
"2686","Azerbaijan","Europe & Central Asia",2010,9054332,70.5065122,307.143758
"2687","Bahamas, The","Latin America & Caribbean",2010,342877,75.22212195,1704.175024
"2688","Bahrain","Middle East & North Africa",2010,1261835,75.02382927,747.5676034
"2689","Bangladesh","South Asia",2010,148692131,68.63480488,24.76974672
"2690","Barbados","Latin America & Caribbean",2010,273331,76.57282927,1003.432519
"2691","Belarus","Europe & Central Asia",2010,9490000,70.40487805,319.6404007
"2692","Belgium","Europe & Central Asia",2010,10895586,80.23414634,4548.253106
"2693","Belize","Latin America & Caribbean",2010,344700,75.83995122,262.0861784
"2694","Benin","Sub-Saharan Africa",2010,8849892,55.58558537,32.74173045
"2695","Bhutan","South Asia",2010,725940,66.90885366,89.09907008
"2696","Bolivia","Latin America & Caribbean",2010,9929849,66.26856098,108.2405534
"2697","Bosnia and Herzegovina","Europe & Central Asia",2010,3760149,75.40043902,452.8535376
"2698","Botswana","Sub-Saharan Africa",2010,2006945,53.1095122,382.0207748
"2699","Brazil","Latin America & Caribbean",2010,194946470,73.09953659,990.2665826
"2700","Brunei Darussalam","East Asia & Pacific",2010,398920,77.93202439,914.7369492
"2701","Bulgaria","Europe & Central Asia",2010,7534289,73.51219512,480.1895778
"2702","Burkina Faso","Sub-Saharan Africa",2010,16468714,54.92419512,39.09643151
"2703","Burundi","Sub-Saharan Africa",2010,8382849,49.87721951,22.57734631
"2704","Cambodia","East Asia & Pacific",2010,14138255,62.53621951,47.9756782
"2705","Cameroon","Sub-Saharan Africa",2010,19598889,51.0627561,61.34140038
"2706","Canada","North America",2010,34126547,80.79780488,5257.409923
"2707","Cape Verde","Sub-Saharan Africa",2010,495999,73.77404878,144.7392528
"2708","Central African Republic","Sub-Saharan Africa",2010,4401051,47.61846341,17.15777614
"2709","Chad","Sub-Saharan Africa",2010,11227208,49.19482927,30.64455166
"2710","Chile","Latin America & Caribbean",2010,17113688,78.88573171,932.5717268
"2711","China","East Asia & Pacific",2010,1337705000,73.27309756,218.7801814
"2712","Colombia","Latin America & Caribbean",2010,46294841,73.42968293,407.2042206
"2713","Comoros","Sub-Saharan Africa",2010,734750,60.62626829,39.06400434
"2714","Congo, Dem. Rep.","Sub-Saharan Africa",2010,65965795,48.06958537,14.85547976
"2715","Congo, Rep.","Sub-Saharan Africa",2010,4042899,56.96019512,68.10026466
"2716","Costa Rica","Latin America & Caribbean",2010,4658887,79.19260976,802.1360128
"2717","Cote d'Ivoire","Sub-Saharan Africa",2010,19737800,54.74156098,70.81381365
"2718","Croatia","Europe & Central Asia",2010,4418000,76.47560976,1050.689577
"2719","Cuba","Latin America & Caribbean",2010,11257979,78.96414634,583.371882
"2720","Cyprus","Europe & Central Asia",2010,1103647,79.38039024,2011.790843
"2721","Czech Republic","Europe & Central Asia",2010,10519792,77.42439024,1402.636017
"2722","Denmark","Europe & Central Asia",2010,5547683,79.1,6253.248582
"2723","Djibouti","Middle East & North Africa",2010,888716,57.52739024,99.0097519
"2724","Dominican Republic","Latin America & Caribbean",2010,9927320,73.20002439,280.5456467
"2725","Ecuador","Latin America & Caribbean",2010,14464739,75.46229268,318.4353037
"2726","Egypt, Arab Rep.","Middle East & North Africa",2010,81121077,72.97526829,125.2886577
"2727","El Salvador","Latin America & Caribbean",2010,6192993,71.73236585,237.5749496
"2728","Equatorial Guinea","Sub-Saharan Africa",2010,700401,50.84080488,846.513873
"2729","Eritrea","Sub-Saharan Africa",2010,5253676,60.99419512,12.71147579
"2730","Estonia","Europe & Central Asia",2010,1340161,75.42926829,897.8908241
"2731","Ethiopia","Sub-Saharan Africa",2010,82949541,58.71509756,15.49539161
"2732","Fiji","East Asia & Pacific",2010,860623,69.22582927,154.7707553
"2733","Finland","Europe & Central Asia",2010,5363352,79.87073171,3955.189649
"2734","France","Europe & Central Asia",2010,65075569,81.36829268,4618.458145
"2735","Gabon","Sub-Saharan Africa",2010,1505463,62.28668293,308.6692567
"2736","Gambia, The","Sub-Saharan Africa",2010,1728394,58.16002439,26.84174636
"2737","Georgia","Europe & Central Asia",2010,4452800,73.32734146,271.6254716
"2738","Germany","Europe & Central Asia",2010,81776930,79.98780488,4654.009456
"2739","Ghana","Sub-Saharan Africa",2010,24391823,63.83726829,68.5271628
"2740","Greece","Europe & Central Asia",2010,11315508,80.38780488,2872.730798
"2741","Grenada","Latin America & Caribbean",2010,104487,75.66043902,438.4120364
"2742","Guatemala","Latin America & Caribbean",2010,14388929,70.82541463,196.8998609
"2743","Guinea","Sub-Saharan Africa",2010,9981590,53.63858537,29.41280344
"2744","Guinea-Bissau","Sub-Saharan Africa",2010,1515224,47.70065854,38.21673343
"2745","Guyana","Latin America & Caribbean",2010,754493,69.54914634,168.5663604
"2746","Haiti","Latin America & Caribbean",2010,9993247,61.763,45.56015949
"2747","Honduras","Latin America & Caribbean",2010,7600524,72.82592683,176.4281163
"2748","Hungary","Europe & Central Asia",2010,10000023,74.20731707,1002.03141
"2749","Iceland","Europe & Central Asia",2010,318041,81.89756098,3667.511161
"2750","India","South Asia",2010,1224614327,65.13134146,51.35615469
"2751","Indonesia","East Asia & Pacific",2010,239870937,68.88965854,84.06421374
"2752","Iran, Islamic Rep.","Middle East & North Africa",2010,73973630,72.75185366,302.0277145
"2753","Iraq","Middle East & North Africa",2010,32030823,68.48604878,246.7526977
"2754","Ireland","Europe & Central Asia",2010,4474356,80.89512195,4241.637945
"2755","Israel","Middle East & North Africa",2010,7623600,81.60243902,2197.896642
"2756","Italy","Europe & Central Asia",2010,60483385,81.73658537,3246.847039
"2757","Jamaica","Latin America & Caribbean",2010,2701200,72.84712195,258.6459405
"2758","Japan","East Asia & Pacific",2010,127450459,82.84268293,3958.467531
"2759","Jordan","Middle East & North Africa",2010,6047000,73.28965854,370.0103358
"2760","Kazakhstan","Europe & Central Asia",2010,16323287,68.29536585,395.0648173
"2761","Kenya","Sub-Saharan Africa",2010,40512682,56.49707317,34.85764894
"2762","Korea, Rep.","East Asia & Pacific",2010,49410000,80.56585366,1451.775175
"2763","Kuwait","Middle East & North Africa",2010,2736732,74.60473171,1224.97489
"2764","Kyrgyz Republic","Europe & Central Asia",2010,5447900,69.3,59.83553423
"2765","Lao PDR","East Asia & Pacific",2010,6200894,67.064,30.3059985
"2766","Latvia","Europe & Central Asia",2010,2239008,73.48292683,762.1586536
"2767","Lebanon","Middle East & North Africa",2010,4227597,72.4087561,574.2819957
"2768","Lesotho","Sub-Saharan Africa",2010,2171318,47.36507317,115.7164406
"2769","Liberia","Sub-Saharan Africa",2010,3994122,56.14758537,40.63750055
"2770","Libya","Middle East & North Africa",2010,6355112,74.75312195,388.791449
"2771","Lithuania","Europe & Central Asia",2010,3286820,73.26829268,782.0235752
"2772","Luxembourg","Europe & Central Asia",2010,506953,80.63170732,8193.487867
"2773","Macedonia, FYR","Europe & Central Asia",2010,2060563,74.61885366,299.5020073
"2774","Madagascar","Sub-Saharan Africa",2010,20713819,66.46707317,15.08365292
"2775","Malawi","Sub-Saharan Africa",2010,14900841,53.46263415,28.46863766
"2776","Malaysia","East Asia & Pacific",2010,28401017,74.02456098,367.9636542
"2777","Maldives","South Asia",2010,315885,76.55141463,408.8470824
"2778","Mali","Sub-Saharan Africa",2010,15369809,50.95482927,39.48080017
"2779","Malta","Middle East & North Africa",2010,415995,80.94878049,1706.469864
"2780","Mauritania","Sub-Saharan Africa",2010,3459773,58.21695122,58.90978473
"2781","Mauritius","Sub-Saharan Africa",2010,1280924,72.96731707,464.7699997
"2782","Mexico","Latin America & Caribbean",2010,113423047,76.68378049,603.356072
"2783","Micronesia, Fed. Sts.","East Asia & Pacific",2010,111064,68.76482927,365.4735611
"2784","Moldova","Europe & Central Asia",2010,3562062,68.90370732,190.425316
"2785","Mongolia","East Asia & Pacific",2010,2756001,68.19497561,123.9652046
"2786","Montenegro","Europe & Central Asia",2010,631490,74.31109756,583.8900435
"2787","Morocco","Middle East & North Africa",2010,31951412,71.86463415,166.3969849
"2788","Mozambique","Sub-Saharan Africa",2010,23390765,49.69692683,24.70825629
"2789","Myanmar","East Asia & Pacific",2010,47963012,64.66209756,17.33110903
"2790","Namibia","Sub-Saharan Africa",2010,2283289,62.07009756,269.431485
"2791","Nepal","South Asia",2010,29959364,68.39482927,27.55314463
"2792","Netherlands","Europe & Central Asia",2010,16615394,80.70243902,5683.063435
"2793","New Zealand","East Asia & Pacific",2010,4367800,80.70243902,3266.817968
"2794","Nicaragua","Latin America & Caribbean",2010,5788163,73.72921951,113.0850586
"2795","Niger","Sub-Saharan Africa",2010,15511953,54.26563415,17.40364302
"2796","Nigeria","Sub-Saharan Africa",2010,158423182,51.41002439,67.11868541
"2797","Norway","Europe & Central Asia",2010,4889252,80.99756098,8038.694586
"2798","Oman","Middle East & North Africa",2010,2782435,73.12460976,568.3341593
"2799","Pakistan","South Asia",2010,173593383,65.19885366,28.03580786
"2800","Panama","Latin America & Caribbean",2010,3516820,75.9742439,662.6548885
"2801","Papua New Guinea","East Asia & Pacific",2010,6858266,62.44060976,56.73072022
"2802","Paraguay","Latin America & Caribbean",2010,6454548,72.277,271.6098444
"2803","Peru","Latin America & Caribbean",2010,29076512,73.76497561,258.1617078
"2804","Philippines","East Asia & Pacific",2010,93260798,68.48431707,88.74407102
"2805","Poland","Europe & Central Asia",2010,38183683,76.24634146,851.0791379
"2806","Portugal","Europe & Central Asia",2010,10637346,79.02682927,2305.872722
"2807","Qatar","Middle East & North Africa",2010,1758793,78.09758537,1488.595797
"2808","Romania","Europe & Central Asia",2010,21438001,73.45853659,457.2307647
"2809","Russian Federation","Europe & Central Asia",2010,142389000,68.80487805,670.3640455
"2810","Rwanda","Sub-Saharan Africa",2010,10624005,55.05712195,55.22403979
"2811","Samoa","East Asia & Pacific",2010,183081,72.30639024,204.0746573
"2812","San Marino","Europe & Central Asia",2010,31534,83.15937916,3386.97909
"2813","Sao Tome and Principe","Sub-Saharan Africa",2010,165397,64.34929268,94.13270702
"2814","Saudi Arabia","Middle East & North Africa",2010,27448086,73.85041463,658.9520417
"2815","Senegal","Sub-Saharan Africa",2010,12433728,58.95407317,59.5772784
"2816","Serbia","Europe & Central Asia",2010,7291436,73.93658537,546.0264001
"2817","Seychelles","Sub-Saharan Africa",2010,86525,73.45609756,368.1420211
"2818","Sierra Leone","Sub-Saharan Africa",2010,5867536,47.40219512,67.73178528
"2819","Singapore","East Asia & Pacific",2010,5076700,81.54146341,2004.787653
"2820","Slovak Republic","Europe & Central Asia",2010,5430099,75.11219512,1445.142849
"2821","Slovenia","Europe & Central Asia",2010,2048583,79.42195122,2064.487017
"2822","Solomon Islands","East Asia & Pacific",2010,538148,67.46519512,93.43990154
"2823","South Africa","Sub-Saharan Africa",2010,49991300,52.0814878,630.926093
"2824","Spain","Europe & Central Asia",2010,46070971,81.62682927,2895.928746
"2825","Sri Lanka","South Asia",2010,20653000,74.72260976,82.03527924
"2826","St. Lucia","Latin America & Caribbean",2010,174000,74.43990244,527.9501329
"2827","St. Vincent and the Grenadines","Latin America & Caribbean",2010,109333,72.11253659,292.9073293
"2828","Sudan","Sub-Saharan Africa",2010,33603637,61.1082439,110.7765254
"2829","Suriname","Latin America & Caribbean",2010,524636,70.33531707,472.0516443
"2830","Swaziland","Sub-Saharan Africa",2010,1055506,48.34280488,242.6825464
"2831","Sweden","Europe & Central Asia",2010,9378126,81.45121951,4708.388906
"2832","Switzerland","Europe & Central Asia",2010,7824909,82.24634146,7699.161783
"2833","Syrian Arab Republic","Middle East & North Africa",2010,20446609,75.70256098,96.58501045
"2834","Tajikistan","Europe & Central Asia",2010,6878637,67.25990244,49.06823121
"2835","Tanzania","Sub-Saharan Africa",2010,44841226,57.3874878,36.7589653
"2836","Thailand","East Asia & Pacific",2010,69122234,73.92765854,179.1481965
"2837","Timor-Leste","East Asia & Pacific",2010,1142502,61.99985366,44.68038609
"2838","Togo","Sub-Saharan Africa",2010,6027798,56.58870732,39.11017399
"2839","Tonga","East Asia & Pacific",2010,104058,72.15065854,172.2227015
"2840","Trinidad and Tobago","Latin America & Caribbean",2010,1341465,69.755,976.5431982
"2841","Tunisia","Middle East & North Africa",2010,10549100,74.60243902,241.3649283
"2842","Turkey","Europe & Central Asia",2010,72752325,73.69665854,668.3650473
"2843","Turkmenistan","Europe & Central Asia",2010,5041995,64.8635122,105.3740844
"2844","Uganda","Sub-Saharan Africa",2010,33424683,53.61463415,44.00649717
"2845","Ukraine","Europe & Central Asia",2010,45870700,70.27560976,234.353668
"2846","United Arab Emirates","Middle East & North Africa",2010,7511690,76.57360976,1467.48791
"2847","United Kingdom","Europe & Central Asia",2010,62262786,80.40243902,3494.731159
"2848","United States","North America",2010,309349689,78.54146341,8232.875307
"2849","Uruguay","Latin America & Caribbean",2010,3356584,76.23682927,947.7013153
"2850","Uzbekistan","Europe & Central Asia",2010,28562400,68.001,79.92301058
"2851","Vanuatu","East Asia & Pacific",2010,239651,70.8194878,149.2207621
"2852","Venezuela, RB","Latin America & Caribbean",2010,28834000,74.12731707,719.5377285
"2853","Vietnam","East Asia & Pacific",2010,86932500,74.8282439,82.78788554
"2854","Yemen, Rep.","Middle East & North Africa",2010,24052514,65.03046341,79.94274913
"2855","Zambia","Sub-Saharan Africa",2010,12926409,48.4554878,73.84426272
"2856","Afghanistan","South Asia",2011,35320445,48.68058537,55.93483055
"2857","Albania","Europe & Central Asia",2011,3215988,77.04226829,254.640384
"2858","Algeria","Middle East & North Africa",2011,35980193,73.07990244,224.8231496
"2859","Angola","Sub-Saharan Africa",2011,19618432,51.05931707,186.2564865
"2860","Argentina","Latin America & Caribbean",2011,40764561,75.79765854,891.804497
"2861","Armenia","Europe & Central Asia",2011,3100236,73.91602439,141.509592
"2862","Australia","East Asia & Pacific",2011,22323900,81.84634146,5938.645599
"2863","Austria","Europe & Central Asia",2011,8423635,81.03170732,5280.404359
"2864","Azerbaijan","Europe & Central Asia",2011,9173082,70.65285366,356.923203
"2865","Bahamas, The","Latin America & Caribbean",2011,347176,75.45226829,1722.98675
"2866","Bahrain","Middle East & North Africa",2011,1323535,75.15626829,739.7077538
"2867","Bangladesh","South Asia",2011,150493658,68.93736585,26.54390242
"2868","Barbados","Latin America & Caribbean",2011,273925,76.73921951,1030.720031
